,Local authority code,Local authority name,LSOA code,LSOA name,Year ending Dec 2017,Year ending Mar 2018,Year ending Jun 2018,Year ending Sep 2018,Year ending Dec 2018,Year ending Mar 2019,Year ending Jun 2019,Year ending Sep 2019,Year ending Dec 2019,Year ending Mar 2020
26334,E08000030,Walsall,E01010409,Walsall 027D,150000,110000,148500,107500,126000,151500,103000,155500,136000,91500
26335,E08000030,Walsall,E01032888,Walsall 018F,105500,110500,112500,113500,112000,112000,112000,114500,120000,119975
26336,E08000030,Walsall,E01032889,Walsall 013E,147500,157500,157500,156250,155000,145000,149000,155000,153000,154000
26337,E08000031,Wolverhampton,E01010410,Wolverhampton 033A,149995,157000,149995,149995,149995,140000,130000,130000,133000,135000
26338,E08000031,Wolverhampton,E01010411,Wolverhampton 033B,124950,142475,145000,137500,130000,130000,132500,137500,153375,153375
26339,E08000031,Wolverhampton,E01010412,Wolverhampton 033C,92750,93000,110250,96500,127500,137000,112500,140000,123000,123000
26340,E08000031,Wolverhampton,E01010413,Wolverhampton 033D,120000,129950,119250,120000,125000,130000,137500,137500,140000,126250
26341,E08000031,Wolverhampton,E01010414,Wolverhampton 027A,102000,92500,95000,135000,135000,120000,120000,115000,124000,128000
26342,E08000031,Wolverhampton,E01010415,Wolverhampton 027B,88500,97000,120000,129750,125500,144000,128000,134000,140000,126000
26343,E08000031,Wolverhampton,E01010416,Wolverhampton 027C,77500,82500,84000,89500,96000,98000,100000,100500,100000,101000
26344,E08000031,Wolverhampton,E01010417,Wolverhampton 023A,88500,119500,106000,129000,122000,107500,122000,122000,125000,128750
26345,E08000031,Wolverhampton,E01010418,Wolverhampton 022A,153500,141000,159500,160000,159500,152500,140000,133750,140000,145750
26346,E08000031,Wolverhampton,E01010419,Wolverhampton 023B,120000,124000,130000,117000,124500,129975,117000,119500,118500,119000
26347,E08000031,Wolverhampton,E01010420,Wolverhampton 023C,120000,120000,123000,117500,116000,117000,114500,136000,172000,172250
26348,E08000031,Wolverhampton,E01010421,Wolverhampton 022B,116000,131500,123000,129000,115000,120000,120000,120000,128000,:
26349,E08000031,Wolverhampton,E01010422,Wolverhampton 027D,155000,149000,155500,160000,165500,170000,170000,165500,157500,161000
26350,E08000031,Wolverhampton,E01010423,Wolverhampton 022C,90000,107000,107000,107000,107250,115750,125000,134000,130000,118000
26351,E08000031,Wolverhampton,E01010424,Wolverhampton 022D,132000,140000,136000,142500,141500,138000,135000,150000,149000,148000
26352,E08000031,Wolverhampton,E01010425,Wolverhampton 023D,107750,107000,114250,108500,140000,142250,135000,135000,135000,135000
26353,E08000031,Wolverhampton,E01010426,Wolverhampton 035A,147000,115250,122500,131000,126750,135000,143500,172475,182475,145500
26354,E08000031,Wolverhampton,E01010427,Wolverhampton 030A,150000,138950,125000,131975,122000,135000,135000,130000,140000,117000
26355,E08000031,Wolverhampton,E01010428,Wolverhampton 035B,81500,78000,76500,84500,101000,106000,107500,106000,90000,117000
26356,E08000031,Wolverhampton,E01010429,Wolverhampton 035C,112500,112000,115000,116000,124250,130000,132500,130000,127500,130000
26357,E08000031,Wolverhampton,E01010430,Wolverhampton 035D,96000,100000,115000,105000,95500,85250,95500,123000,123000,121500
26358,E08000031,Wolverhampton,E01010431,Wolverhampton 030B,220000,200250,200000,200000,200000,233000,223500,225000,238500,252000
26359,E08000031,Wolverhampton,E01010432,Wolverhampton 030C,180000,180000,185000,185000,184750,181000,182500,190000,225000,243500
26360,E08000031,Wolverhampton,E01010433,Wolverhampton 035E,70000,82000,94000,95000,110000,128000,:,110000,110000,110000
26361,E08000031,Wolverhampton,E01010434,Wolverhampton 001A,117750,118000,114000,110000,115000,110000,119000,120000,118000,128000
26362,E08000031,Wolverhampton,E01010435,Wolverhampton 006A,180000,183995,184950,184950,184950,184950,189950,189995,189950,189995
26363,E08000031,Wolverhampton,E01010436,Wolverhampton 001B,162000,175000,159975,174000,187500,194000,199000,192000,190000,185000
26364,E08000031,Wolverhampton,E01010437,Wolverhampton 001C,184000,184000,181750,183250,183250,183500,193500,187000,191550,193025
26365,E08000031,Wolverhampton,E01010438,Wolverhampton 001D,140000,147500,150000,160500,159000,149000,150000,150000,150000,170000
26366,E08000031,Wolverhampton,E01010439,Wolverhampton 001E,108500,115000,125000,127500,128747.5,130000,130000,138000,140500,141000
26367,E08000031,Wolverhampton,E01010440,Wolverhampton 001F,113000,113000,113000,115000,120000,126250,137500,155500,153500,139000
26368,E08000031,Wolverhampton,E01010441,Wolverhampton 001G,116750,120000,124000,124000,135000,128000,121000,121000,121000,132500
26369,E08000031,Wolverhampton,E01010442,Wolverhampton 018A,105500,101000,100000,103500,92500,88500,91250,88500,91250,130000
26370,E08000031,Wolverhampton,E01010443,Wolverhampton 018B,112625,100000,112500,112500,:,:,103750,112500,120000,118000
26371,E08000031,Wolverhampton,E01010444,Wolverhampton 018C,95500,121500,114000,111000,111500,108000,106500,106000,96750,110250
26372,E08000031,Wolverhampton,E01010445,Wolverhampton 018D,110000,103750,97500,105000,100000,110000,110000,105000,123000,123000
26373,E08000031,Wolverhampton,E01010446,Wolverhampton 023E,118000,116750,115250,115250,127250,142000,138250,145000,145000,162000
26374,E08000031,Wolverhampton,E01010447,Wolverhampton 018E,99950,99950,125500,129000,129000,129000,121500,126750,140000,141000
26375,E08000031,Wolverhampton,E01010448,Wolverhampton 018F,111000,105000,119000,122500,120000,116000,110000,110000,96000,100500
26376,E08000031,Wolverhampton,E01010449,Wolverhampton 029A,94000,97500,98250,101000,102000,98250,112500,121500,130000,121500
26377,E08000031,Wolverhampton,E01010450,Wolverhampton 029B,152000,159950,159950,162500,159950,160950,164950,164950,169450,169450
26378,E08000031,Wolverhampton,E01010451,Wolverhampton 029C,94950,105000,99975,114000,113400,114000,121500,112800,145000,146750
26379,E08000031,Wolverhampton,E01010452,Wolverhampton 029D,117500,113750,113750,100000,100000,100000,94500,107000,112000,110500
26380,E08000031,Wolverhampton,E01010453,Wolverhampton 035F,132995,127000,100000,100000,109000,118000,118000,130000,130000,130000
26381,E08000031,Wolverhampton,E01010454,Wolverhampton 035G,105000,108000,101750,101500,102750,104000,99500,99500,97250,99500
26382,E08000031,Wolverhampton,E01010455,Wolverhampton 029E,122500,110500,127000,121250,120000,109995,109995,117500,128000,135500
26383,E08000031,Wolverhampton,E01010456,Wolverhampton 004A,:,:,:,109500,:,:,:,:,:,126000
26384,E08000031,Wolverhampton,E01010457,Wolverhampton 004B,132500,132000,137000,140000,150000,159500,160000,160000,166500,168500
26385,E08000031,Wolverhampton,E01010458,Wolverhampton 008A,128000,137000,127550,132500,135500,131000,132000,123750,133000,136000
26386,E08000031,Wolverhampton,E01010459,Wolverhampton 008B,150000,150000,155000,165500,165500,167000,166250,167000,150050,162000
26387,E08000031,Wolverhampton,E01010460,Wolverhampton 008C,130497.5,150000,165000,165000,170000,166500,169500,172000,177500,176250
26388,E08000031,Wolverhampton,E01010461,Wolverhampton 008D,140000,140000,142000,143500,161000,155000,162500,167500,163250,186500
26389,E08000031,Wolverhampton,E01010462,Wolverhampton 004C,115000,127500,:,113500,119000,123000,124500,130000,131500,129000
26390,E08000031,Wolverhampton,E01010463,Wolverhampton 020A,81750,81750,80500,82000,82000,82000,103000,107750,114750,107750
26391,E08000031,Wolverhampton,E01010464,Wolverhampton 020B,:,75500,80500,80500,76000,94500,115000,122500,120000,125000
26392,E08000031,Wolverhampton,E01010465,Wolverhampton 020C,89995,89995,95000,103500,115000,116500,114500,106000,106000,100000
26393,E08000031,Wolverhampton,E01010466,Wolverhampton 020D,80000,77500,82497.5,75000,78000,81000,71000,75500,70500,87500
26394,E08000031,Wolverhampton,E01010467,Wolverhampton 026A,188000,190000,176000,176500,190000,178000,202000,186500,174500,176500
26395,E08000031,Wolverhampton,E01010468,Wolverhampton 026B,168000,197500,250000,250000,242000,175875,157500,160000,150000,171000
26396,E08000031,Wolverhampton,E01010469,Wolverhampton 026C,153250,153250,160000,160000,146500,155000,155000,156000,155000,144500
26397,E08000031,Wolverhampton,E01010470,Wolverhampton 020E,115000,104000,94000,90000,87500,95000,118000,124999.5,147500,147500
26398,E08000031,Wolverhampton,E01010471,Wolverhampton 015A,:,80000,76500,76500,76000,76000,77500,79000,83000,83000
26399,E08000031,Wolverhampton,E01010472,Wolverhampton 015B,90000,95000,90000,93500,107000,97000,97000,95000,95000,110000
26400,E08000031,Wolverhampton,E01010473,Wolverhampton 015C,:,:,:,:,:,:,:,:,:,:
26401,E08000031,Wolverhampton,E01010474,Wolverhampton 012A,124000,127000,128000,128000,127250,126500,126500,125000,139000,147500
26402,E08000031,Wolverhampton,E01010475,Wolverhampton 015D,125000,143000,146000,141500,141500,140000,150000,150000,139995,142500
26403,E08000031,Wolverhampton,E01010476,Wolverhampton 015E,56500,68250,68500,63750,50000,50000,53500,51000,85000,69000
26404,E08000031,Wolverhampton,E01010477,Wolverhampton 015F,107500,110250,110250,100500,100000,100000,100000,100000,101500,115500
26405,E08000031,Wolverhampton,E01010478,Wolverhampton 011A,85000,94000,72000,71000,68000,65000,72500,87000,79500,80000
26406,E08000031,Wolverhampton,E01010479,Wolverhampton 011B,119000,116000,127500,130000,130000,143000,141000,135000,145000,140000
26407,E08000031,Wolverhampton,E01010480,Wolverhampton 011C,117665,122500,120000,129000,135000,134000,134500,134000,122500,122500
26408,E08000031,Wolverhampton,E01010481,Wolverhampton 004D,:,107000,123500,121000,129995,129995,129995,144000,125500,157000
26409,E08000031,Wolverhampton,E01010482,Wolverhampton 007A,134995,130250,142500,:,:,:,:,168000,168000,:
26410,E08000031,Wolverhampton,E01010483,Wolverhampton 007B,:,:,:,:,:,:,:,:,:,:
26411,E08000031,Wolverhampton,E01010484,Wolverhampton 007C,:,:,97000,:,:,:,:,:,:,:
26412,E08000031,Wolverhampton,E01010485,Wolverhampton 007D,98000,105000,98000,97000,134995,139995,139995,139995,144995,144995
26413,E08000031,Wolverhampton,E01010486,Wolverhampton 011D,105250,105250,110500,90000,:,:,:,:,:,100000
26414,E08000031,Wolverhampton,E01010487,Wolverhampton 021A,180900,180000,176500,176725,179450,185000,225000,225000,199950,192975
26415,E08000031,Wolverhampton,E01010488,Wolverhampton 021B,169000,169000,165000,180000,185750,190250,194000,208000,202500,205000
26416,E08000031,Wolverhampton,E01010489,Wolverhampton 028A,211995,211995,212000,207475,200000,207750,195000,255000,240000,155000
26417,E08000031,Wolverhampton,E01010490,Wolverhampton 028B,109750,107500,103750,107500,102000,108000,120000,137000,138000,137500
26418,E08000031,Wolverhampton,E01010491,Wolverhampton 028C,127600,115000,120000,136000,139975,139975,145100,145000,141000,146500
26419,E08000031,Wolverhampton,E01010492,Wolverhampton 028D,180000,177500,177500,180000,177500,188000,183000,185000,185000,184950
26420,E08000031,Wolverhampton,E01010493,Wolverhampton 021C,278000,242475,217500,208500,189975,165500,175475,240000,335000,325000
26421,E08000031,Wolverhampton,E01010494,Wolverhampton 028E,220000,212000,212000,221000,208000,230000,219000,252475,265000,245000
26422,E08000031,Wolverhampton,E01010495,Wolverhampton 002A,133000,134500,135000,135000,132500,135000,135000,138000,140000,145000
26423,E08000031,Wolverhampton,E01010496,Wolverhampton 003A,87000,83000,137000,139500,139000,132500,133000,145000,145000,154750
26424,E08000031,Wolverhampton,E01010497,Wolverhampton 002B,169000,169000,180000,210000,215000,230000,222500,147500,179000,179000
26425,E08000031,Wolverhampton,E01010498,Wolverhampton 003B,140000,140000,153250,160500,162500,152000,145500,145500,147500,147500
26426,E08000031,Wolverhampton,E01010499,Wolverhampton 002C,131500,138000,155000,156500,158250,156500,135000,140000,137000,152500
26427,E08000031,Wolverhampton,E01010500,Wolverhampton 002D,120000,145000,145000,145000,140000,135000,140000,140000,155250,160000
26428,E08000031,Wolverhampton,E01010501,Wolverhampton 006B,126500,128000,134497.5,133750,130500,131000,131000,131000,138000,138000
26429,E08000031,Wolverhampton,E01010502,Wolverhampton 006C,156500,153500,155000,161250,165000,156250,156250,165000,175000,182000
26430,E08000031,Wolverhampton,E01010503,Wolverhampton 006D,113000,106000,104000,121625,118000,140000,143500,115000,145000,140000
26431,E08000031,Wolverhampton,E01010504,Wolverhampton 021D,317500,336500,317500,325000,315000,315000,315000,310000,292500,305000
26432,E08000031,Wolverhampton,E01010505,Wolverhampton 021E,184950,165000,161000,180497.5,205000,235000,242000,250000,261475,247000
26433,E08000031,Wolverhampton,E01010506,Wolverhampton 017A,157000,146000,149995,142497.5,135000,149995,135000,130000,150000,184500
26434,E08000031,Wolverhampton,E01010507,Wolverhampton 021F,235000,235000,235000,198500,216000,199500,185000,195000,192500,192000
26435,E08000031,Wolverhampton,E01010508,Wolverhampton 017B,127500,137500,125000,94000,128000,57000,51500,62500,68000,:
26436,E08000031,Wolverhampton,E01010509,Wolverhampton 019A,140500,144000,143250,145000,154500,155000,155000,156500,158000,168000
26437,E08000031,Wolverhampton,E01010510,Wolverhampton 017C,107000,110000,103125,102000,102250,103500,144950,144950,175000,150000
26438,E08000031,Wolverhampton,E01010511,Wolverhampton 017D,127000,240000,260000,280000,240000,155000,141500,160000,134500,130000
26439,E08000031,Wolverhampton,E01010512,Wolverhampton 017E,165000,166000,175000,181500,190000,190000,190000,182500,179000,179000
26440,E08000031,Wolverhampton,E01010513,Wolverhampton 031A,211500,210000,233000,260000,270000,270000,268750,235000,235000,235000
26441,E08000031,Wolverhampton,E01010514,Wolverhampton 031B,160000,165500,182500,190000,191750,202250,185000,179950,178000,182450
26442,E08000031,Wolverhampton,E01010515,Wolverhampton 031C,199000,196000,200000,197500,177500,193000,177500,193000,190000,197500
26443,E08000031,Wolverhampton,E01010516,Wolverhampton 026D,203000,195000,199000,199000,204975,213750,199950,216250,242250,251000
26444,E08000031,Wolverhampton,E01010517,Wolverhampton 031D,181000,185000,185000,183000,164950,153000,164975,170000,173000,190000
26445,E08000031,Wolverhampton,E01010518,Wolverhampton 026E,180500,172500,172000,185000,195500,237000,243000,243000,243000,248000
26446,E08000031,Wolverhampton,E01010519,Wolverhampton 030D,190000,196500,196500,188500,179000,180000,204725,188000,200000,195800
26447,E08000031,Wolverhampton,E01010520,Wolverhampton 030E,182000,182000,190000,192000,196000,211250,210000,200000,198000,195000
26448,E08000031,Wolverhampton,E01010521,Wolverhampton 020F,92000,94750,99500,100000,98750,100000,100000,100000,100000,100875
26449,E08000031,Wolverhampton,E01010522,Wolverhampton 013A,121000,127000,124000,125000,124500,120000,130000,132500,135000,130000
26450,E08000031,Wolverhampton,E01010523,Wolverhampton 013B,129000,116000,117500,120000,120000,135500,136000,138000,142000,142000
26451,E08000031,Wolverhampton,E01010524,Wolverhampton 013C,144750,159000,154500,135000,130000,130000,130000,140000,145000,140000
26452,E08000031,Wolverhampton,E01010525,Wolverhampton 013D,87000,102500,105000,105000,118000,87500,85000,89500,93000,104500
26453,E08000031,Wolverhampton,E01010526,Wolverhampton 016A,76250,75000,75000,80000,94000,94000,125000,:,100000,100000
26454,E08000031,Wolverhampton,E01010527,Wolverhampton 016B,80500,81000,90000,96000,109780.5,104561,93500,106280.5,122000,122750
26455,E08000031,Wolverhampton,E01010528,Wolverhampton 016C,:,:,:,:,:,94500,95000,95000,97750,100500
26456,E08000031,Wolverhampton,E01010529,Wolverhampton 016D,82500,92500,118000,128750,128750,93500,:,94250,100000,100000
26457,E08000031,Wolverhampton,E01010530,Wolverhampton 035H,71500,65000,74750,133500,134250,114250,92500,106000,87500,106000
26458,E08000031,Wolverhampton,E01010531,Wolverhampton 034A,105000,106000,108500,108500,110000,121750,128500,140750,144250,131000
26459,E08000031,Wolverhampton,E01010532,Wolverhampton 034B,129000,129000,134250,142000,147000,153500,153250,131500,142500,140000
26460,E08000031,Wolverhampton,E01010533,Wolverhampton 032A,141000,133500,134250,118500,120000,117000,117000,127500,144000,124750
26461,E08000031,Wolverhampton,E01010534,Wolverhampton 034C,122500,140000,180000,167500,180000,180000,210000,220000,222000,210000
26462,E08000031,Wolverhampton,E01010535,Wolverhampton 032B,102750,107500,103000,115000,115000,115000,121000,124500,123500,120000
26463,E08000031,Wolverhampton,E01010536,Wolverhampton 032C,158500,159225,159950,162500,165000,174151,174151,165000,167500,167500
